DATASET;ID;TITLE;OPPORTUNITY;COMPANY_ID;CONTACT_ID;BEGINDATE;CLOSEDATE;DESCRIPTION;COMMENTS;DIRECTION;SIGN_TYPE;PAYMENT_TYPE;SOURCE_ID;IS_RETURN_CUSTOMER;GOOD_ID;PRODUCT_ID;PRODUCT_NAME;PRICE;PRICE_ACCOUNT;QUANTITY;BASE_PRICE;CATALOG_ID;SECTION_ID;SECTION_NAME;PARENT_SECTION;NAME;Направление;PRODUCT_DESCRIPTION;COEFFICIENT;WORKSHOP_SALARY;COST_PRICE;EXECUTOR
goods;;;;;;;;;;;;;;;;4296;А3 Печать 4+4 1 шт 1-3 дня Печатная;;;;159.12;21;932;Печать;А3;А3 Печать 4+4 1 шт 1-3 дня Печатная;Печатная;;0.09;;40.31;
goods;;;;;;;;;;;;;;;;4298;А3 Печать 4+0 1 шт 1-3 дня Печатная;;;;79.56;21;932;Печать;А3;А3 Печать 4+0 1 шт 1-3 дня Печатная;Печатная;;0.09;;20.16;
goods;;;;;;;;;;;;;;;;4300;А3 Печать 4+4 2-20 шт 1-3 дня Печатная;;;;106.08;21;932;Печать;А3;А3 Печать 4+4 2-20 шт 1-3 дня Печатная;Печатная;;0.07;;31.29;
goods;;;;;;;;;;;;;;;;4302;А3 Печать 4+0 2-20 шт 1-3 дня Печатная;;;;53.04;21;932;Печать;А3;А3 Печать 4+0 2-20 шт 1-3 дня Печатная;Печатная;;0.07;;15.65;
goods;;;;;;;;;;;;;;;;4304;А3 Печать 4+4 21-60 шт 1-3 дня Печатная;;;;95.47;21;932;Печать;А3;А3 Печать 4+4 21-60 шт 1-3 дня Печатная;Печатная;;0.05;;29.49;
goods;;;;;;;;;;;;;;;;4306;А3 Печать 4+0 21-60 шт 1-3 дня Печатная;;;;47.74;21;932;Печать;А3;А3 Печать 4+0 21-60 шт 1-3 дня Печатная;Печатная;;0.05;;14.75;
goods;;;;;;;;;;;;;;;;4308;А3 Печать 4+4 61-200 шт 1-3 дня Печатная;;;;84.86;21;932;Печать;А3;А3 Печать 4+4 61-200 шт 1-3 дня Печатная;Печатная;;0.04;;27.69;
goods;;;;;;;;;;;;;;;;4310;А3 Печать 4+0 61-200 шт 1-3 дня Печатная;;;;42.43;21;932;Печать;А3;А3 Печать 4+0 61-200 шт 1-3 дня Печатная;Печатная;;0.04;;13.84;
goods;;;;;;;;;;;;;;;;4312;А3 Печать 4+4 201-400 шт 1-3 дня Печатная;;;;74.26;21;932;Печать;А3;А3 Печать 4+4 201-400 шт 1-3 дня Печатная;Печатная;;0.03;;25.88;
goods;;;;;;;;;;;;;;;;4314;А3 Печать 4+0 201-400 шт 1-3 дня Печатная;;;;37.13;21;932;Печать;А3;А3 Печать 4+0 201-400 шт 1-3 дня Печатная;Печатная;;0.03;;12.94;
goods;;;;;;;;;;;;;;;;4316;А3 Печать 4+4 401-600 шт 1-3 дня Печатная;;;;63.65;21;932;Печать;А3;А3 Печать 4+4 401-600 шт 1-3 дня Печатная;Печатная;;0.02;;24.08;
goods;;;;;;;;;;;;;;;;4318;А3 Печать 4+0 401-600 шт 1-3 дня Печатная;;;;31.82;21;932;Печать;А3;А3 Печать 4+0 401-600 шт 1-3 дня Печатная;Печатная;;0.02;;12.04;
goods;;;;;;;;;;;;;;;;4320;А3 Печать 4+4 от 601 шт 1-3 дня Печатная;;;;53.04;21;932;Печать;А3;А3 Печать 4+4 от 601 шт 1-3 дня Печатная;Печатная;;0.01;;22.28;
goods;;;;;;;;;;;;;;;;4322;А3 Печать 4+0 от 601 шт 1-3 дня Печатная;;;;26.52;21;932;Печать;А3;А3 Печать 4+0 от 601 шт 1-3 дня Печатная;Печатная;;0.01;;11.14;
goods;;;;;;;;;;;;;;;;4324;А3 Ламинация глянцевая 25мкр 1-4 шт Печатная;;;;110.13;21;934;Ламинация;А3;А3 Ламинация глянцевая 25мкр 1-4 шт Печатная;Печатная;;0.11;;25.33;
goods;;;;;;;;;;;;;;;;4326;А3 Ламинация глянцевая 25мкр 5-10 шт Печатная;;;;55.10;21;934;Ламинация;А3;А3 Ламинация глянцевая 25мкр 5-10 шт Печатная;Печатная;;0.09;;15.97;
goods;;;;;;;;;;;;;;;;4328;А3 Ламинация глянцевая 25мкр 11-20 шт Печатная;;;;33.03;21;934;Ламинация;А3;А3 Ламинация глянцевая 25мкр 11-20 шт Печатная;Печатная;;0.07;;12.22;
goods;;;;;;;;;;;;;;;;4330;А3 Ламинация глянцевая 25мкр 21-60 шт Печатная;;;;28.67;21;934;Ламинация;А3;А3 Ламинация глянцевая 25мкр 21-60 шт Печатная;Печатная;;0.05;;11.48;
goods;;;;;;;;;;;;;;;;4332;А3 Ламинация глянцевая 25мкр 61-200 шт Печатная;;;;24.25;21;934;Ламинация;А3;А3 Ламинация глянцевая 25мкр 61-200 шт Печатная;Печатная;;0.04;;10.73;
goods;;;;;;;;;;;;;;;;4334;А3 Ламинация глянцевая 25мкр 201-400 шт Печатная;;;;22.07;21;934;Ламинация;А3;А3 Ламинация глянцевая 25мкр 201-400 шт Печатная;Печатная;;0.03;;10.36;
goods;;;;;;;;;;;;;;;;4336;А3 Ламинация глянцевая 25мкр 401-600 шт Печатная;;;;19.82;21;934;Ламинация;А3;А3 Ламинация глянцевая 25мкр 401-600 шт Печатная;Печатная;;0.02;;9.98;
goods;;;;;;;;;;;;;;;;4338;А3 Ламинация глянцевая 25мкр от 601 шт Печатная;;;;17.64;21;934;Ламинация;А3;А3 Ламинация глянцевая 25мкр от 601 шт Печатная;Печатная;;0.01;;9.61;
goods;;;;;;;;;;;;;;;;4340;А3 Ламинация глянцевая 75мкр 1-4 шт Печатная;;;;153.20;21;934;Ламинация;А3;А3 Ламинация глянцевая 75мкр 1-4 шт Печатная;Печатная;;0.11;;34.04;
goods;;;;;;;;;;;;;;;;4342;А3 Ламинация глянцевая 75мкр 5-10 шт Печатная;;;;76.60;21;934;Ламинация;А3;А3 Ламинация глянцевая 75мкр 5-10 шт Печатная;Печатная;;0.09;;24.69;
goods;;;;;;;;;;;;;;;;4344;А3 Ламинация глянцевая 75мкр 11-20 шт Печатная;;;;38.30;21;934;Ламинация;А3;А3 Ламинация глянцевая 75мкр 11-20 шт Печатная;Печатная;;0.07;;20.94;
goods;;;;;;;;;;;;;;;;4346;А3 Ламинация глянцевая 75мкр 21-60 шт Печатная;;;;35.24;21;934;Ламинация;А3;А3 Ламинация глянцевая 75мкр 21-60 шт Печатная;Печатная;;0.05;;20.19;
goods;;;;;;;;;;;;;;;;4348;А3 Ламинация глянцевая 75мкр 61-200 шт Печатная;;;;33.70;21;934;Ламинация;А3;А3 Ламинация глянцевая 75мкр 61-200 шт Печатная;Печатная;;0.04;;19.44;
goods;;;;;;;;;;;;;;;;4350;А3 Ламинация глянцевая 75мкр 201-400 шт Печатная;;;;30.64;21;934;Ламинация;А3;А3 Ламинация глянцевая 75мкр 201-400 шт Печатная;Печатная;;0.03;;19.07;
goods;;;;;;;;;;;;;;;;4352;А3 Ламинация глянцевая 75мкр 401-600 шт Печатная;;;;29.11;21;934;Ламинация;А3;А3 Ламинация глянцевая 75мкр 401-600 шт Печатная;Печатная;;0.02;;18.69;
goods;;;;;;;;;;;;;;;;4354;А3 Ламинация глянцевая 75мкр от 601 шт Печатная;;;;27.58;21;934;Ламинация;А3;А3 Ламинация глянцевая 75мкр от 601 шт Печатная;Печатная;;0.01;;18.32;
goods;;;;;;;;;;;;;;;;4356;А3 Ламинация глянцевая 125мкр 1-4 шт Печатная;;;;245.88;21;934;Ламинация;А3;А3 Ламинация глянцевая 125мкр 1-4 шт Печатная;Печатная;;0.11;;46.04;
goods;;;;;;;;;;;;;;;;4358;А3 Ламинация глянцевая 125мкр 5-10 шт Печатная;;;;136.60;21;934;Ламинация;А3;А3 Ламинация глянцевая 125мкр 5-10 шт Печатная;Печатная;;0.09;;36.69;
goods;;;;;;;;;;;;;;;;4360;А3 Ламинация глянцевая 125мкр 11-20 шт Печатная;;;;68.30;21;934;Ламинация;А3;А3 Ламинация глянцевая 125мкр 11-20 шт Печатная;Печатная;;0.07;;32.94;
goods;;;;;;;;;;;;;;;;4362;А3 Ламинация глянцевая 125мкр 21-60 шт Печатная;;;;62.84;21;934;Ламинация;А3;А3 Ламинация глянцевая 125мкр 21-60 шт Печатная;Печатная;;0.05;;32.19;
goods;;;;;;;;;;;;;;;;4364;А3 Ламинация глянцевая 125мкр 61-200 шт Печатная;;;;57.37;21;934;Ламинация;А3;А3 Ламинация глянцевая 125мкр 61-200 шт Печатная;Печатная;;0.04;;31.44;
goods;;;;;;;;;;;;;;;;4366;А3 Ламинация глянцевая 125мкр 201-400 шт Печатная;;;;54.64;21;934;Ламинация;А3;А3 Ламинация глянцевая 125мкр 201-400 шт Печатная;Печатная;;0.03;;31.07;
goods;;;;;;;;;;;;;;;;4368;А3 Ламинация глянцевая 125мкр 401-600 шт Печатная;;;;51.91;21;934;Ламинация;А3;А3 Ламинация глянцевая 125мкр 401-600 шт Печатная;Печатная;;0.02;;30.69;
goods;;;;;;;;;;;;;;;;4370;А3 Ламинация глянцевая 125мкр от 601 шт Печатная;;;;49.18;21;934;Ламинация;А3;А3 Ламинация глянцевая 125мкр от 601 шт Печатная;Печатная;;0.01;;30.32;
goods;;;;;;;;;;;;;;;;4372;А3 Ламинация глянцевая 150мкр 1-4 шт Печатная;;;;225.65;21;934;Ламинация;А3;А3 Ламинация глянцевая 150мкр 1-4 шт Печатная;Печатная;;0.11;;50.31;
goods;;;;;;;;;;;;;;;;4374;А3 Ламинация глянцевая 150мкр 5-10 шт Печатная;;;;112.78;21;934;Ламинация;А3;А3 Ламинация глянцевая 150мкр 5-10 шт Печатная;Печатная;;0.09;;40.96;
goods;;;;;;;;;;;;;;;;4376;А3 Ламинация глянцевая 150мкр 11-20 шт Печатная;;;;72.66;21;934;Ламинация;А3;А3 Ламинация глянцевая 150мкр 11-20 шт Печатная;Печатная;;0.07;;37.21;
goods;;;;;;;;;;;;;;;;4378;А3 Ламинация глянцевая 150мкр 21-60 шт Печатная;;;;69.50;21;934;Ламинация;А3;А3 Ламинация глянцевая 150мкр 21-60 шт Печатная;Печатная;;0.05;;36.47;
goods;;;;;;;;;;;;;;;;4380;А3 Ламинация глянцевая 150мкр 61-200 шт Печатная;;;;66.34;21;934;Ламинация;А3;А3 Ламинация глянцевая 150мкр 61-200 шт Печатная;Печатная;;0.04;;35.71;
goods;;;;;;;;;;;;;;;;4382;А3 Ламинация глянцевая 150мкр 201-400 шт Печатная;;;;63.18;21;934;Ламинация;А3;А3 Ламинация глянцевая 150мкр 201-400 шт Печатная;Печатная;;0.03;;35.34;
goods;;;;;;;;;;;;;;;;4384;А3 Ламинация глянцевая 150мкр 401-600 шт Печатная;;;;60.02;21;934;Ламинация;А3;А3 Ламинация глянцевая 150мкр 401-600 шт Печатная;Печатная;;0.02;;34.96;
goods;;;;;;;;;;;;;;;;4386;А3 Ламинация глянцевая 150мкр от 601 шт Печатная;;;;56.86;21;934;Ламинация;А3;А3 Ламинация глянцевая 150мкр от 601 шт Печатная;Печатная;;0.01;;34.59;
goods;;;;;;;;;;;;;;;;4420;СтарДрим А3 бум. Александрит 1 шт Печатная;;;;112.00;21;936;Бумага;А3;СтарДрим А3 бум. Александрит 1 шт Печатная;Печатная;;0.04;;75.04;
goods;;;;;;;;;;;;;;;;4422;СтарДрим А3 бум. Аметист 1 шт Печатная;;;;120.00;21;936;Бумага;А3;СтарДрим А3 бум. Аметист 1 шт Печатная;Печатная;;0.04;;80.4;
goods;;;;;;;;;;;;;;;;4424;СтарДрим А3 бум. Корал 1 шт Печатная;;;;112.00;21;936;Бумага;А3;СтарДрим А3 бум. Корал 1 шт Печатная;Печатная;;0.04;;75.04;
goods;;;;;;;;;;;;;;;;4426;СтарДрим А3 бум. Лунный камень 1 шт Печатная;;;;136.00;21;936;Бумага;А3;СтарДрим А3 бум. Лунный камень 1 шт Печатная;Печатная;;0.04;;91.12;
goods;;;;;;;;;;;;;;;;4428;СтарДрим А3 бум. Ночное небо 1 шт Печатная;;;;144.00;21;936;Бумага;А3;СтарДрим А3 бум. Ночное небо 1 шт Печатная;Печатная;;0.04;;96.48;
goods;;;;;;;;;;;;;;;;4430;СтарДрим А3 бум. Перидот 1 шт Печатная;;;;128.00;21;936;Бумага;А3;СтарДрим А3 бум. Перидот 1 шт Печатная;Печатная;;0.04;;85.76;
goods;;;;;;;;;;;;;;;;4432;СтарДрим А3 бум. Серебро 1 шт Печатная;;;;120.00;21;936;Бумага;А3;СтарДрим А3 бум. Серебро 1 шт Печатная;Печатная;;0.04;;80.4;
goods;;;;;;;;;;;;;;;;4434;СтарДрим А3 бум. Серебро Шелк 1 шт Печатная;;;;120.00;21;936;Бумага;А3;СтарДрим А3 бум. Серебро Шелк 1 шт Печатная;Печатная;;0.04;;80.4;
goods;;;;;;;;;;;;;;;;4436;СтарДрим А3 бум. Серебро Вельвет 1 шт Печатная;;;;120.00;21;936;Бумага;А3;СтарДрим А3 бум. Серебро Вельвет 1 шт Печатная;Печатная;;0.04;;80.4;
goods;;;;;;;;;;;;;;;;4438;Верона А3 бум. Лен белый 1 шт Печатная;;;;137.00;21;936;Бумага;А3;Верона А3 бум. Лен белый 1 шт Печатная;Печатная;;0.04;;91.79;
goods;;;;;;;;;;;;;;;;4440;Верона А3 бум. Лен слон. кость 1 шт Печатная;;;;137.00;21;936;Бумага;А3;Верона А3 бум. Лен слон. кость 1 шт Печатная;Печатная;;0.04;;91.79;
goods;;;;;;;;;;;;;;;;4454;Крафт А3 бум. 350 гр. 1 шт Печатная;;;;92.50;21;936;Бумага;А3;Крафт А3 бум. 350 гр. 1 шт Печатная;Печатная;;0.04;;61.98;
goods;;;;;;;;;;;;;;;;4466;Листовка А3 Офсет 115 гр/м мел бум. 4+0 5-7 дней 1000 шт Офсет;;;;12.79;21;938;Офсет;А3;Листовка А3 Офсет 115 гр/м мел бум. 4+0 5-7 дней 1000 шт Офсет;Офсет;;0.04;;8.82;
goods;;;;;;;;;;;;;;;;4468;Листовка А3 Офсет 115 гр/м мел бум. 4+0 5-7 дней 2000 шт Офсет;;;;9.07;21;938;Офсет;А3;Листовка А3 Офсет 115 гр/м мел бум. 4+0 5-7 дней 2000 шт Офсет;Офсет;;0.03;;6.48;
goods;;;;;;;;;;;;;;;;4470;Листовка А3 Офсет 115 гр/м мел бум. 4+0 5-7 дней 3000 шт Офсет;;;;7.83;21;938;Офсет;А3;Листовка А3 Офсет 115 гр/м мел бум. 4+0 5-7 дней 3000 шт Офсет;Офсет;;0.02;;5.8;
goods;;;;;;;;;;;;;;;;4472;А3 Ламинация глянцевая 250мкр 1-4 шт Печатная;;;;404.58;21;934;Ламинация;А3;А3 Ламинация глянцевая 250мкр 1-4 шт Печатная;Печатная;;0.16;;125.42;
goods;;;;;;;;;;;;;;;;4474;А3 Ламинация глянцевая 250мкр 5-10 шт Печатная;;;;202.20;21;934;Ламинация;А3;А3 Ламинация глянцевая 250мкр 5-10 шт Печатная;Печатная;;0.13;;91.01;
goods;;;;;;;;;;;;;;;;4476;А3 Ламинация глянцевая 250мкр 11-20 шт Печатная;;;;147.26;21;934;Ламинация;А3;А3 Ламинация глянцевая 250мкр 11-20 шт Печатная;Печатная;;0.11;;81.67;
goods;;;;;;;;;;;;;;;;4478;А3 Ламинация глянцевая 250мкр 21-60 шт Печатная;;;;135.94;21;934;Ламинация;А3;А3 Ламинация глянцевая 250мкр 21-60 шт Печатная;Печатная;;0.09;;79.75;
goods;;;;;;;;;;;;;;;;4480;А3 Ламинация глянцевая 250мкр 61-200 шт Печатная;;;;124.61;21;934;Ламинация;А3;А3 Ламинация глянцевая 250мкр 61-200 шт Печатная;Печатная;;0.07;;77.82;
goods;;;;;;;;;;;;;;;;4482;А3 Ламинация глянцевая 250мкр 201-400 шт Печатная;;;;118.94;21;934;Ламинация;А3;А3 Ламинация глянцевая 250мкр 201-400 шт Печатная;Печатная;;0.05;;76.86;
goods;;;;;;;;;;;;;;;;4484;А3 Ламинация глянцевая 250мкр 401-600 шт Печатная;;;;113.28;21;934;Ламинация;А3;А3 Ламинация глянцевая 250мкр 401-600 шт Печатная;Печатная;;0.04;;75.9;
goods;;;;;;;;;;;;;;;;4486;А3 Ламинация глянцевая 250мкр от 601 шт Печатная;;;;107.62;21;934;Ламинация;А3;А3 Ламинация глянцевая 250мкр от 601 шт Печатная;Печатная;;0.03;;74.93;
goods;;;;;;;;;;;;;;;;4496;Хайкот А3 бум. 270 гр. 1 шт Печатная;;;;10.24;21;936;Бумага;А3;Хайкот А3 бум. 270 гр. 1 шт Печатная;Печатная;;0.04;;6.86;
goods;;;;;;;;;;;;;;;;4506;Листовка А3 Офсет 115 гр/м мел бум. 4+0 5-7 дней 500 шт Офсет;;;;20.48;21;938;Офсет;А3;Листовка А3 Офсет 115 гр/м мел бум. 4+0 5-7 дней 500 шт Офсет;Офсет;;0.05;;13.65;
goods;;;;;;;;;;;;;;;;4508;Листовка А3 Офсет 115 гр/м мел бум. 4+0 5-7 дней 5000 шт Офсет;;;;6.81;21;938;Офсет;А3;Листовка А3 Офсет 115 гр/м мел бум. 4+0 5-7 дней 5000 шт Офсет;Офсет;;0.01;;5.24;
goods;;;;;;;;;;;;;;;;4510;А4 Печать 4+4 2-4 шт Печатная;;;;79.56;21;942;Печать;А4;А4 Печать 4+4 2-4 шт Печатная;Печатная;;0.09;;20.16;
goods;;;;;;;;;;;;;;;;4512;А4 Печать 4+0 2-4 шт Печатная;;;;39.78;21;942;Печать;А4;А4 Печать 4+0 2-4 шт Печатная;Печатная;;0.09;;10.08;
goods;;;;;;;;;;;;;;;;4514;А4 Печать 4+4 5-40 шт Печатная;;;;53.04;21;942;Печать;А4;А4 Печать 4+4 5-40 шт Печатная;Печатная;;0.07;;15.65;
goods;;;;;;;;;;;;;;;;4516;А4 Печать 4+0 5-40 шт Печатная;;;;26.52;21;942;Печать;А4;А4 Печать 4+0 5-40 шт Печатная;Печатная;;0.07;;7.82;
goods;;;;;;;;;;;;;;;;4518;А4 Печать 4+4 41-120 шт Печатная;;;;47.74;21;942;Печать;А4;А4 Печать 4+4 41-120 шт Печатная;Печатная;;0.05;;14.75;
goods;;;;;;;;;;;;;;;;4520;А4 Печать 4+0 41-120 шт Печатная;;;;23.87;21;942;Печать;А4;А4 Печать 4+0 41-120 шт Печатная;Печатная;;0.05;;7.37;
goods;;;;;;;;;;;;;;;;4522;А4 Печать 4+4 121-400 шт Печатная;;;;42.43;21;942;Печать;А4;А4 Печать 4+4 121-400 шт Печатная;Печатная;;0.04;;13.84;
goods;;;;;;;;;;;;;;;;4524;А4 Печать 4+0 121-400 шт Печатная;;;;21.22;21;942;Печать;А4;А4 Печать 4+0 121-400 шт Печатная;Печатная;;0.04;;6.92;
goods;;;;;;;;;;;;;;;;4526;А4 Печать 4+4 401-800 шт Печатная;;;;37.13;21;942;Печать;А4;А4 Печать 4+4 401-800 шт Печатная;Печатная;;0.03;;12.94;
goods;;;;;;;;;;;;;;;;4528;А4 Печать 4+0 401-800 шт Печатная;;;;18.56;21;942;Печать;А4;А4 Печать 4+0 401-800 шт Печатная;Печатная;;0.03;;6.47;
goods;;;;;;;;;;;;;;;;4530;А4 Печать 4+4 801-1200 шт Печатная;;;;31.82;21;942;Печать;А4;А4 Печать 4+4 801-1200 шт Печатная;Печатная;;0.02;;12.04;
goods;;;;;;;;;;;;;;;;4532;А4 Печать 4+0 801-1200 шт Печатная;;;;15.91;21;942;Печать;А4;А4 Печать 4+0 801-1200 шт Печатная;Печатная;;0.02;;6.02;
goods;;;;;;;;;;;;;;;;4534;А4 Печать 4+4 от 1200 шт Печатная;;;;26.52;21;942;Печать;А4;А4 Печать 4+4 от 1200 шт Печатная;Печатная;;0.01;;11.14;
goods;;;;;;;;;;;;;;;;4536;А4 Печать 4+0 от 1200 шт Печатная;;;;13.26;21;942;Печать;А4;А4 Печать 4+0 от 1200 шт Печатная;Печатная;;0.01;;5.57;
goods;;;;;;;;;;;;;;;;4538;А4 Ламинация глянцевая 25мкр 2-8 шт Печатная;;;;55.07;21;944;Ламинация;А4;А4 Ламинация глянцевая 25мкр 2-8 шт Печатная;Печатная;;0.11;;12.66;
goods;;;;;;;;;;;;;;;;4540;А4 Ламинация глянцевая 25мкр 8-20 шт Печатная;;;;27.55;21;944;Ламинация;А4;А4 Ламинация глянцевая 25мкр 8-20 шт Печатная;Печатная;;0.09;;7.99;
goods;;;;;;;;;;;;;;;;4542;А4 Ламинация глянцевая 25мкр 21-40 шт Печатная;;;;16.52;21;944;Ламинация;А4;А4 Ламинация глянцевая 25мкр 21-40 шт Печатная;Печатная;;0.07;;6.11;
goods;;;;;;;;;;;;;;;;4544;А4 Ламинация глянцевая 25мкр 41-120 шт Печатная;;;;14.34;21;944;Ламинация;А4;А4 Ламинация глянцевая 25мкр 41-120 шт Печатная;Печатная;;0.05;;5.74;
goods;;;;;;;;;;;;;;;;4546;А4 Ламинация глянцевая 25мкр 121-400 шт Печатная;;;;12.12;21;944;Ламинация;А4;А4 Ламинация глянцевая 25мкр 121-400 шт Печатная;Печатная;;0.04;;5.36;
goods;;;;;;;;;;;;;;;;4548;А4 Ламинация глянцевая 25мкр 401-800 шт Печатная;;;;11.03;21;944;Ламинация;А4;А4 Ламинация глянцевая 25мкр 401-800 шт Печатная;Печатная;;0.03;;5.18;
goods;;;;;;;;;;;;;;;;4550;А4 Ламинация глянцевая 25мкр 801-1200 шт Печатная;;;;9.91;21;944;Ламинация;А4;А4 Ламинация глянцевая 25мкр 801-1200 шт Печатная;Печатная;;0.02;;4.99;
goods;;;;;;;;;;;;;;;;4552;А4 Ламинация глянцевая 25мкр от 1201 шт Печатная;;;;8.82;21;944;Ламинация;А4;А4 Ламинация глянцевая 25мкр от 1201 шт Печатная;Печатная;;0.01;;4.8;
goods;;;;;;;;;;;;;;;;4554;А4 Ламинация глянцевая 75мкр 2-8 шт Печатная;;;;76.60;21;944;Ламинация;А4;А4 Ламинация глянцевая 75мкр 2-8 шт Печатная;Печатная;;0.11;;17.02;
goods;;;;;;;;;;;;;;;;4556;А4 Ламинация глянцевая 75мкр 8-20 шт Печатная;;;;38.30;21;944;Ламинация;А4;А4 Ламинация глянцевая 75мкр 8-20 шт Печатная;Печатная;;0.09;;12.34;
goods;;;;;;;;;;;;;;;;4558;А4 Ламинация глянцевая 75мкр 21-40 шт Печатная;;;;19.15;21;944;Ламинация;А4;А4 Ламинация глянцевая 75мкр 21-40 шт Печатная;Печатная;;0.07;;10.47;
goods;;;;;;;;;;;;;;;;4560;А4 Ламинация глянцевая 75мкр 41-120 шт Печатная;;;;17.62;21;944;Ламинация;А4;А4 Ламинация глянцевая 75мкр 41-120 шт Печатная;Печатная;;0.05;;10.1;
goods;;;;;;;;;;;;;;;;4562;А4 Ламинация глянцевая 75мкр 121-400 шт Печатная;;;;16.85;21;944;Ламинация;А4;А4 Ламинация глянцевая 75мкр 121-400 шт Печатная;Печатная;;0.04;;9.72;
goods;;;;;;;;;;;;;;;;4564;А4 Ламинация глянцевая 75мкр 401-800 шт Печатная;;;;15.32;21;944;Ламинация;А4;А4 Ламинация глянцевая 75мкр 401-800 шт Печатная;Печатная;;0.03;;9.54;
goods;;;;;;;;;;;;;;;;4566;А4 Ламинация глянцевая 75мкр 801-1200 шт Печатная;;;;14.55;21;944;Ламинация;А4;А4 Ламинация глянцевая 75мкр 801-1200 шт Печатная;Печатная;;0.02;;9.34;
goods;;;;;;;;;;;;;;;;4568;А4 Ламинация глянцевая 75мкр от 1201 шт Печатная;;;;13.79;21;944;Ламинация;А4;А4 Ламинация глянцевая 75мкр от 1201 шт Печатная;Печатная;;0.01;;9.16;
goods;;;;;;;;;;;;;;;;4570;А4 Ламинация глянцевая 125мкр 2-8 шт Печатная;;;;122.94;21;944;Ламинация;А4;А4 Ламинация глянцевая 125мкр 2-8 шт Печатная;Печатная;;0.11;;23.02;
goods;;;;;;;;;;;;;;;;4572;А4 Ламинация глянцевая 125мкр 8-20 шт Печатная;;;;68.30;21;944;Ламинация;А4;А4 Ламинация глянцевая 125мкр 8-20 шт Печатная;Печатная;;0.09;;18.34;
goods;;;;;;;;;;;;;;;;4574;А4 Ламинация глянцевая 125мкр 21-40 шт Печатная;;;;34.15;21;944;Ламинация;А4;А4 Ламинация глянцевая 125мкр 21-40 шт Печатная;Печатная;;0.07;;16.47;
goods;;;;;;;;;;;;;;;;4576;А4 Ламинация глянцевая 125мкр 41-120 шт Печатная;;;;31.42;21;944;Ламинация;А4;А4 Ламинация глянцевая 125мкр 41-120 шт Печатная;Печатная;;0.05;;16.1;
goods;;;;;;;;;;;;;;;;4578;А4 Ламинация глянцевая 125мкр 121-400 шт Печатная;;;;28.69;21;944;Ламинация;А4;А4 Ламинация глянцевая 125мкр 121-400 шт Печатная;Печатная;;0.04;;15.72;
goods;;;;;;;;;;;;;;;;4580;А4 Ламинация глянцевая 125мкр 401-800 шт Печатная;;;;27.32;21;944;Ламинация;А4;А4 Ламинация глянцевая 125мкр 401-800 шт Печатная;Печатная;;0.03;;15.54;
goods;;;;;;;;;;;;;;;;4582;А4 Ламинация глянцевая 125мкр 801-1200 шт Печатная;;;;25.95;21;944;Ламинация;А4;А4 Ламинация глянцевая 125мкр 801-1200 шт Печатная;Печатная;;0.02;;15.34;
goods;;;;;;;;;;;;;;;;4584;А4 Ламинация глянцевая 125мкр от 1201 шт Печатная;;;;24.59;21;944;Ламинация;А4;А4 Ламинация глянцевая 125мкр от 1201 шт Печатная;Печатная;;0.01;;15.16;
goods;;;;;;;;;;;;;;;;4586;А4 Ламинация глянцевая 150мкр 2-8 шт Печатная;;;;112.83;21;944;Ламинация;А4;А4 Ламинация глянцевая 150мкр 2-8 шт Печатная;Печатная;;0.11;;25.16;
goods;;;;;;;;;;;;;;;;4588;А4 Ламинация глянцевая 150мкр 8-20 шт Печатная;;;;56.39;21;944;Ламинация;А4;А4 Ламинация глянцевая 150мкр 8-20 шт Печатная;Печатная;;0.09;;20.48;
goods;;;;;;;;;;;;;;;;4590;А4 Ламинация глянцевая 150мкр 21-40 шт Печатная;;;;36.33;21;944;Ламинация;А4;А4 Ламинация глянцевая 150мкр 21-40 шт Печатная;Печатная;;0.07;;18.6;
goods;;;;;;;;;;;;;;;;4592;А4 Ламинация глянцевая 150мкр 41-120 шт Печатная;;;;34.75;21;944;Ламинация;А4;А4 Ламинация глянцевая 150мкр 41-120 шт Печатная;Печатная;;0.05;;18.23;
goods;;;;;;;;;;;;;;;;4594;А4 Ламинация глянцевая 150мкр 121-400 шт Печатная;;;;33.17;21;944;Ламинация;А4;А4 Ламинация глянцевая 150мкр 121-400 шт Печатная;Печатная;;0.04;;17.86;
goods;;;;;;;;;;;;;;;;4596;А4 Ламинация глянцевая 150мкр 401-800 шт Печатная;;;;31.59;21;944;Ламинация;А4;А4 Ламинация глянцевая 150мкр 401-800 шт Печатная;Печатная;;0.03;;17.67;
goods;;;;;;;;;;;;;;;;4598;А4 Ламинация глянцевая 150мкр 801-1200 шт Печатная;;;;30.01;21;944;Ламинация;А4;А4 Ламинация глянцевая 150мкр 801-1200 шт Печатная;Печатная;;0.02;;17.48;
goods;;;;;;;;;;;;;;;;4600;А4 Ламинация глянцевая 150мкр от 1201 шт Печатная;;;;28.43;21;944;Ламинация;А4;А4 Ламинация глянцевая 150мкр от 1201 шт Печатная;Печатная;;0.01;;17.29;
goods;;;;;;;;;;;;;;;;4620;Хайкот А4 бум. 180 гр. 1 шт Печатная;;;;3.36;21;946;Бумага;А4;Хайкот А4 бум. 180 гр. 1 шт Печатная;Печатная;;0.04;;2.25;
